"IMPORTANTE","cod_genero","des_genero","cod_pais_nacionalidad","des_pais_nacionalidad","lat_pais_nacionalidad","lon_pais_nacionalidad","cod_continente_nacionalidad","des_continente_nacionalidad","cod_agregacion_paises_nacionalidad","des_agregacion_paises_nacionalidad","anio_nacimiento","anio","cod_universidad","des_universidad","cod_convocatoria_ayuda","des_convocatoria_ayuda","cod_universidad_mat","des_universidad_mat","cod_titulacion","des_titulacion","cod_estado","des_estado","cod_periodo_conv","des_periodo_conv","cod_cobertura_mat","des_cobertura_mat","cuantia_total","cuantia_matricula"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2017","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500661","Graduado o Graduada en Fisioterapia  por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2017","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500796","Graduado o Graduada en Educación Social por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1998","2017","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501211","Graduado o Graduada en Maestro en Educación Primaria por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1999","2017","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500661","Graduado o Graduada en Fisioterapia  por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1992","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","4310878","Máster Universitario en Arqueología y Patrimonio","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500268","Graduado o Graduada en Psicología por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","600","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1993","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","5600618","Programa de Doctorado en Educación","1","Concedida","1","Concedida por primera vez","0","No","600","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2501211","Graduado o Graduada en Maestro en Educación Primaria por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500272","Graduado o Graduada en Ingeniería Informática por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","300","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1980","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2502337","Graduado o Graduada en Ingeniería de Tecnologías y Servicios de Telecomunicación por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","862","Venezuela (República Bolivariana de)","6.42375","-66.58973","19","Américas","419","América Latina y el Caribe","1996","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2501211","Graduado o Graduada en Maestro en Educación Primaria por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500659","Graduado o Graduada en Lenguas Modernas, Cultura y Comunicación por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2502337","Graduado o Graduada en Ingeniería de Tecnologías y Servicios de Telecomunicación por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","300","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1994","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500272","Graduado o Graduada en Ingeniería Informática por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1993","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","4310745","Máster Universitario en Metodología de las Ciencias del Comportamiento y de la Salud","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","600","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","4314511","Máster Universitario en Psicología General Sanitaria","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1984","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500900","Graduado o Graduada en Traducción e Interpretación por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","218","Ecuador","-1.831239","-78.183406","19","Américas","419","América Latina y el Caribe","1995","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500271","Graduado o Graduada en Turismo por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","600","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2501441","Graduado o Graduada en Filosofía por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","493,55","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1993","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","7000032","Grado en  Derecho / Grado en Administración y Dirección de Empresas","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1993","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","4312466","Máster Universitario en Genética y Biología Celular","1","Concedida","1","Concedida por primera vez","0","No","145,16","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","4313103","Máster Universitario en Intervención Psicosocial y Comunitaria","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1993","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500268","Graduado o Graduada en Psicología por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1994","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500659","Graduado o Graduada en Lenguas Modernas, Cultura y Comunicación por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","600","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1994","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","4310043","Máster Universitario en Psicología de la Educación","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","604","Perú","-9.189967","-75.015152","19","Américas","419","América Latina y el Caribe","1996","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500795","Graduado o Graduada en Estudios de Asia y África: Árabe, Chino y Japonés por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","4310639","Máster Universitario en Estudios Interdisciplinares de Género","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1990","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2502042","Graduado o Graduada en Enfermería por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid",,,"1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2502045","Graduado o Graduada en Nutrición Humana y Dietética por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1994","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500269","Graduado o Graduada en Administración y Dirección de Empresas por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","600","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1991","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500794","Graduado o Graduada en Ciencias y Lenguas de la Antigüedad por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","300","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1998","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500659","Graduado o Graduada en Lenguas Modernas, Cultura y Comunicación por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1993","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2501134","Graduado o Graduada en Derecho por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","4311880","Máster Universitario en Tecnología de la Información y de la Comunicación en Educación y Formación","1","Concedida","1","Concedida por primera vez","0","No","300","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1993","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500264","Graduado o Graduada en Ciencias Ambientales por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","600","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2502497","Graduado o Graduada en Medicina por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500264","Graduado o Graduada en Ciencias Ambientales por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","616","Polonia","51.919438","19.145136","150","Europa","151","Europa oriental","1982","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","4314511","Máster Universitario en Psicología General Sanitaria","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500660","Graduado o Graduada en Geografía y Ordenación del Territorio por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","300","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1990","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","4310034","Máster Universitario en Planificación y Desarrollo Territorial Sostenible","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1994","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","5600618","Programa de Doctorado en Educación","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500795","Graduado o Graduada en Estudios de Asia y África: Árabe, Chino y Japonés por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","862","Venezuela (República Bolivariana de)","6.42375","-66.58973","19","Américas","419","América Latina y el Caribe","1997","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500268","Graduado o Graduada en Psicología por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500264","Graduado o Graduada en Ciencias Ambientales por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500269","Graduado o Graduada en Administración y Dirección de Empresas por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","7000707","Grado en Maestro de Educación Infantil / Grado en Maestro de Educación Primaria","1","Concedida","1","Concedida por primera vez","0","No","1200","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1993","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","2500267","Graduado o Graduada en Química por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1992","2018","023","Universidad Autónoma de Madrid","131023303","Programa de Becas de Formación de la Oficina de Prácticas Externas y Orientación Profesional","023","Universidad Autónoma de Madrid","4311967","Máster Universitario en Estudios Árabes e Islámicos Contemporáneos","1","Concedida","1","Concedida por primera vez","0","No","900","0"
