"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","fecha_referencia","credito_inicial","modificaciones","credito_total","derechos_reconocidos_netos","recaudacion_neta"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.09","(SIN DESCRIPCIÓN)","10.03.09.00","DPTO. DE HIS. ANTIGUA Y MEDIEVAL PALEOGRAFÍA Y DIPLOMÁTICA","10.03.09.00.36","(OCULTO)","31122023","0","0","0","4342","4342"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.21","Ministerio Ciencia e Innovación. Programa Juan de la Cierva- Ramón y Cajal(Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.09","(SIN DESCRIPCIÓN)","10.03.09.00","DPTO. DE HIS. ANTIGUA Y MEDIEVAL PALEOGRAFÍA Y DIPLOMÁTICA","10.03.09.00.39","(OCULTO)","31122023","0","0","0","5933,41","5933,41"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.09","(SIN DESCRIPCIÓN)","10.03.09.00","DPTO. DE HIS. ANTIGUA Y MEDIEVAL PALEOGRAFÍA Y DIPLOMÁTICA","10.03.09.00.40","(NO DESCRITO)","31122023","0","0","0","6324","6324"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.09","(SIN DESCRIPCIÓN)","10.03.09.00","DPTO. DE HIS. ANTIGUA Y MEDIEVAL PALEOGRAFÍA Y DIPLOMÁTICA","10.03.09.00.43","(NO DESCRITO)","31122023","0","0","0","15066,59","15066,59"
"023","Universidad Autónoma de Madrid","2023","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","681","Del presupuesto corriente","681.00","Reintegros ejercicio corriente","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.01","RETENCIONES DPTO. DE HISTORIA CONTEMPORÁNEA","31122023","0","0","0","561,4","561,4"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.01","RETENCIONES DPTO. DE HISTORIA CONTEMPORÁNEA","31122023","0","0","0","-1726,3","-1726,3"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.04","De la Fundación General de la UAM","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.01","RETENCIONES DPTO. DE HISTORIA CONTEMPORÁNEA","31122023","0","0","0","2530","2530"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.01","RETENCIONES DPTO. DE HISTORIA CONTEMPORÁNEA","31122023","0","0","0","924,75","924,75"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.21","(PARCIALMENTE OCULTO) HAR2013 43152 R","31122023","0","0","0","-405,44","-405,44"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.26","(PARCIALMENTE OCULTO) HAR2016-76398-P","31122023","0","0","0","-2862,61","-2862,61"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.30","(PARCIALMENTE OCULTO) PGC2018-093778-B-100","31122023","0","0","0","-66,87","-66,87"
"023","Universidad Autónoma de Madrid","2023","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","680","De ejercicios cerrados","680.00","Reintegros ejercicios cerrados","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.31","(PARCIALMENTE OCULTO) PGC2018-097023B-100","31122023","0","0","0","1899,83","1899,83"
"023","Universidad Autónoma de Madrid","2023","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","681","Del presupuesto corriente","681.00","Reintegros ejercicio corriente","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.31","(PARCIALMENTE OCULTO) PGC2018-097023B-100","31122023","0","0","0","120,15","120,15"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.31","(PARCIALMENTE OCULTO) PGC2018-097023B-100","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.32","(PARCIALMENTE OCULTO) RTI2018-094817-B-I00","31122023","0","0","0","-1008,35","-1008,35"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.21","Ministerio Ciencia e Innovación. Programa Juan de la Cierva- Ramón y Cajal(Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.43","(NO DESCRITO)","31122023","0","0","0","7400","0"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","701","De otros departamentos ministeriales","701.16","Ministerio de la Presidencia","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","DPTO. DE HISTORIA CONTEMPORÁNEA","10.03.10.00.44","(NO DESCRITO)","31122023","0","0","0","7470","7470"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","DPTO. DE HISTORIA MODERNA","10.03.11.00.01","RETENCIONES DPTO. DE HISTORIA MODERNA","31122023","0","0","0","1675,89","1675,89"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.04","De la Fundación General de la UAM","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","DPTO. DE HISTORIA MODERNA","10.03.11.00.01","RETENCIONES DPTO. DE HISTORIA MODERNA","31122023","0","0","0","815,76","815,76"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","DPTO. DE HISTORIA MODERNA","10.03.11.00.34","(PARCIALMENTE OCULTO) HAR201567069P","31122023","0","0","0","-607,11","-607,11"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","DPTO. DE HISTORIA MODERNA","10.03.11.00.38","(PARCIALMENTE OCULTO) GA 823998","31122023","0","0","0","-63822","-63822"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","DPTO. DE HISTORIA MODERNA","10.03.11.00.42","(OCULTO)","31122023","0","0","0","10400","10400"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","DPTO. DE HISTORIA MODERNA","10.03.11.00.43","(OCULTO)","31122023","0","0","0","12480","12480"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","DPTO. DE HISTORIA MODERNA","10.03.11.00.45","(PARCIALMENTE OCULTO) Policy and Practice for Social Integration - GEMILLI","31122023","0","0","0","36326,36","36326,36"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.21","Ministerio Ciencia e Innovación. Programa Juan de la Cierva- Ramón y Cajal(Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","DPTO. DE HISTORIA MODERNA","10.03.11.00.49","(OCULTO)","31122023","0","0","0","5933,41","5933,41"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","DPTO. DE HISTORIA MODERNA","10.03.11.00.50","(NO DESCRITO)","31122023","0","0","0","28158","28158"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","DPTO. DE HISTORIA MODERNA","10.03.11.00.51","(NO DESCRITO)","31122023","0","0","0","6956,4","6956,4"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","DPTO. DE HISTORIA MODERNA","10.03.11.00.52","(NO DESCRITO)","31122023","0","0","0","15066,59","15066,59"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.01","RETENCIONES DPTO. HISTORÍA Y TERORÍA DEL ARTE","31122023","0","0","0","1722,98","1027,98"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.04","De la Fundación General de la UAM","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.01","RETENCIONES DPTO. HISTORÍA Y TERORÍA DEL ARTE","31122023","0","0","0","470","470"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.04","MCI Programa FPI Formación Personal Investigador","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.21","(OCULTO)","31122023","0","0","0","-676,35","-676,35"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.27","(PARCIALMENTE OCULTO) HAR2016-79442-P","31122023","0","0","0","-24244,03","-24244,03"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.31","(PARCIALMENTE OCULTO) PGC2018-094150-BC22","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.34","(OCULTO)","31122023","0","0","0","14263,14","14263,14"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.35","(OCULTO)","31122023","0","0","0","6296,3","6296,3"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.37","(OCULTO)","31122023","0","0","0","23600","23600"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.38","(OCULTO)","31122023","0","0","0","13900","0"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.21","Ministerio Ciencia e Innovación. Programa Juan de la Cierva- Ramón y Cajal(Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.41","(OCULTO)","31122023","0","0","0","5933,41","5933,41"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","701","De otros departamentos ministeriales","701.16","Ministerio de la Presidencia","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.43","(NO DESCRITO)","31122023","0","0","0","7470","7470"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.44","(NO DESCRITO)","31122023","0","0","0","3000","3000"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.12","(SIN DESCRIPCIÓN)","10.03.12.00","DPTO. HISTORIA Y TEORÍA DEL ARTE","10.03.12.00.45","(NO DESCRITO)","31122023","0","0","0","15066,59","15066,59"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.13","(SIN DESCRIPCIÓN)","10.03.13.00","DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNA F. CIENCIAS","10.03.13.00.01","RETENCIONES DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNAS, FAC","31122023","0","0","0","1388,53","1388,53"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.20","Ministerio de Ciencia e Innnovación (Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.13","(SIN DESCRIPCIÓN)","10.03.13.00","DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNA F. CIENCIAS","10.03.13.00.01","RETENCIONES DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNAS, FAC","31122023","0","0","0","1494,5","1494,5"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.04","De la Fundación General de la UAM","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.13","(SIN DESCRIPCIÓN)","10.03.13.00","DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNA F. CIENCIAS","10.03.13.00.01","RETENCIONES DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNAS, FAC","31122023","0","0","0","4207,01","4207,01"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.13","(SIN DESCRIPCIÓN)","10.03.13.00","DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNA F. CIENCIAS","10.03.13.00.50","(OCULTO)","31122023","0","0","0","-10897,18","-10897,18"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.13","(SIN DESCRIPCIÓN)","10.03.13.00","DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNA F. CIENCIAS","10.03.13.00.51","(PARCIALMENTE OCULTO) FFI2017-87395-P. Autonomía intelectual en entornos de dependencia","31122023","0","0","0","-15165,29","-15165,29"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.13","(SIN DESCRIPCIÓN)","10.03.13.00","DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNA F. CIENCIAS","10.03.13.00.56","(PARCIALMENTE OCULTO) PGC2018-095941-B-100","31122023","0","0","0","-3148,36","-3148,36"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.13","(SIN DESCRIPCIÓN)","10.03.13.00","DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNA F. CIENCIAS","10.03.13.00.60","(PARCIALMENTE OCULTO) EIN2019-103031","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.13","(SIN DESCRIPCIÓN)","10.03.13.00","DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNA F. CIENCIAS","10.03.13.00.61","(PARCIALMENTE OCULTO) RED2018-102695-T","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","680","De ejercicios cerrados","680.00","Reintegros ejercicios cerrados","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.13","(SIN DESCRIPCIÓN)","10.03.13.00","DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNA F. CIENCIAS","10.03.13.00.62","(OCULTO)","31122023","0","0","0","23,94","23,94"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.13","(SIN DESCRIPCIÓN)","10.03.13.00","DPTO. LINGUÍSTICA, LÓGICA, LENGUAS MODERNA F. CIENCIAS","10.03.13.00.62","(OCULTO)","31122023","0","0","0","16000","16000"
