"identificador","link_licitacion","fecha_actualizacion","vigente_o_anulada_o_archivada","primera_publicacion","estado","numero_de_expediente","objeto_del_contrato","identificador_unico_ted","valor_estimado_del_contrato","presupuesto_base_sin_impuestos","presupuesto_base_con_impuestos","CPVs","numero_CPVs","cpv_1","des_cpv_1","cpv_2","des_cpv_2","cpv_3","des_cpv_3","cpv_4","des_cpv_4","cpv_5","des_cpv_5","cpv_6","des_cpv_6","cpv_7","des_cpv_7","cpv_8","des_cpv_8","cpv_9","des_cpv_9","cpv_10","des_cpv_10","cpv_11","des_cpv_11","cpv_12","des_cpv_12","cpv_13","des_cpv_13","cpv_14","des_cpv_14","cpv_15","des_cpv_15","cpv_16","des_cpv_16","cpv_17","des_cpv_17","cpv_18","des_cpv_18","cpv_19","des_cpv_19","cpv_20","des_cpv_20","tipo_de_contrato","contrato_mixto","lugar_de_ejecucion","des_lugar_de_ejecucion","lat_lugar_de_ejecucion","lon_lugar_de_ejecucion","organo_de_contratacion","id_oc_en_placsp","nif_oc","dir3","enlace_al_perfil_de_contratante_del_oc","tipo_de_administracion","codigo_postal","tipo_de_procedimiento","sistema_de_contratacion","tramitacion","forma_de_presentacion_de_la_oferta","fecha_de_presentacion_de_ofertas","fecha_de_presentacion_de_solicitudes_de_participacion","directiva_de_aplicacion","contrato_sara_o_umbral","financiacion_europea_y_fuente","descripcion_de_la_financiacion_europea","subasta_electronica","subcontratacion_permitida","subcontratacion_permitida_porcentaje","lote","objeto_licitacion_o_lote","valor_estimado_licitacion_o_lote","presupuesto_base_con_impuestos_licitacion_o_lote","presupuesto_base_sin_impuestos_licitacion_o_lote","CPVs_lote","numero_CPVs_lote","cpv_lote_1","des_cpv_lote_1","cpv_lote_2","des_cpv_lote_2","cpv_lote_3","des_cpv_lote_3","cpv_lote_4","des_cpv_lote_4","cpv_lote_5","des_cpv_lote_5","cpv_lote_6","des_cpv_lote_6","cpv_lote_7","des_cpv_lote_7","cpv_lote_8","des_cpv_lote_8","cpv_lote_9","des_cpv_lote_9","cpv_lote_10","des_cpv_lote_10","cpv_lote_11","des_cpv_lote_11","cpv_lote_12","des_cpv_lote_12","cpv_lote_13","des_cpv_lote_13","cpv_lote_14","des_cpv_lote_14","cpv_lote_15","des_cpv_lote_15","cpv_lote_16","des_cpv_lote_16","cpv_lote_17","des_cpv_lote_17","cpv_lote_18","des_cpv_lote_18","cpv_lote_19","des_cpv_lote_19","cpv_lote_20","des_cpv_lote_20","lugar_ejecucion_licitacion_o_lote","des_lugar_de_ejecucion_licitacion_o_lote","lat_lugar_de_ejecucion_licitacion_o_lote","lon_lugar_de_ejecucion_licitacion_o_lote","resultado_licitacion_o_lote","fecha_del_acuerdo_licitacion_o_lote","numero_de_ofertas_recibidas_por_licitacion_o_lote","precio_de_la_oferta_mas_baja_por_licitacion_o_lote","precio_de_la_oferta_mas_alta_por_licitacion_o_lote","ofertas_excluidas_por_anormalmente_bajas_por_licitacion_o_lote","numero_del_contrato_licitacion_o_lote","fecha_formalizacion_del_contrato_licitacion_o_lote","fecha_entrada_en_vigor_del_contrato_de_licitacion_o_lote","adjudicatario_licitacion_o_lote","tipo_de_identificador_de_adjudicatario_por_licitacion_o_lote","identificador_adjudicatario_de_la_licitacion_o_lote","el_adjudicatario_es_o_no_pyme_de_la_licitacion_o_lote","importe_adjudicacion_sin_impuestos_licitacion_o_lote","importe_adjudicacion_con_impuestos_licitacion_o_lote"
"11275189","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=v4Go2kQIAg%2Brz3GQd5r6SQ%3D%3D",2025-05-12 15:14:04.775,"VIGENTE",2022-10-01,"Resuelta","A-3/23","Servicios de mantenimiento, soporte y evolución de las aplicaciones informáticas desarrolladas y gestionadas desde la Unidad de Calidad de los Estudios de la Universidad Autónoma de Madrid",,"309917,36","61983,47","75000","72000000;","1","72000000","Servicios TI: consultoría, desarrollo de software, Internet y apoyo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2022-10-21 23:59:00,,"2014/24/EU","No","No",,,,,"Sin lotes","Servicios de mantenimiento, soporte y evolución de las aplicaciones informáticas desarrolladas y gestionadas desde la Unidad de Calidad de los Estudios de la Universidad Autónoma de Madrid","309917,36","75000","61983,47","72000000;","1","72000000","Servicios TI: consultoría, desarrollo de software, Internet y apoyo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2022-11-18,"1","55749,46","55749,46",,"A-3/23",2022-11-26,,"Zener Soft Consulting S.L.","NIF","B86061249",TRUE,"55749,46","67456,85"
"17008401","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=SyD0%2BYcd9ME2wEhQbcAqug%3D%3D",2025-05-12 10:49:33.214,"VIGENTE",2025-03-27,"Resuelta","Aa-22/25","Servicio de control de calidad higiénico sanitaria de alimentos y agua de consumo, así como de agua de piscina y superficies en la Universidad Autónoma de Madrid",,"49099,91","22314,05","27000","71900000;","1","71900000","Servicios de laboratorio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto simplificado","No aplica","Ordinaria","Electrónica",2025-04-21 23:59:00,,"2014/24/EU","No","No",,"No","Se deberá indicar en la oferta la parte del contrato que tengan previsto subcontratar, señalando su importe, y el nombre o el perfil empresarial, definido por referencia a las condiciones de solvencia profesional o técnica, de los subcontratistas.",,"Sin lotes","Servicio de control de calidad higiénico sanitaria de alimentos y agua de consumo, así como de agua de piscina y superficies en la Universidad Autónoma de Madrid","49099,91","27000","22314,05","71900000;","1","71900000","Servicios de laboratorio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2025-05-06,"4",,,,"Aa-22/25",2025-05-09,2025-07-01,"SISTEMAS INTEGRALES DE CALIDAD S.L.U","NIF","B82196874",TRUE,"17050,7","20631,35"
"12018937","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=QY4DoMoHPt5vYnTkQN0%2FZA%3D%3D",2025-05-06 16:32:40.686,"VIGENTE",2023-01-28,"Resuelta","CS-1/23","Servicio  cafeterías-comedor en distintas facultades de la Universidad Autónoma de Madrid",,"10779930,8","4311972,32","4311972,32","55330000;","1","55330000","Servicios de cafetería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concesión de Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Restringido","No aplica","Ordinaria","Electrónica",2023-05-22 23:59:00,2023-04-10 23:59:00,"2014/23/EU","Sí","No",,"No","En el Anexo III del PCAP se adjunta la relación facilitada por el actual adjudicatario del personal a subrogar de acuerdo con el convenio colectivo.",,"1","1.medicina",,"25000","20661,16","55330000;","1","55330000","Servicios de cafetería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-06-19,"3","10","20",FALSE,"CS-1/23 L1",2023-07-19,,"FALWICK INNOVATION, S.L","NIF","B02709871",TRUE,"20","20"
"12018937","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=QY4DoMoHPt5vYnTkQN0%2FZA%3D%3D",2025-05-06 16:32:40.686,"VIGENTE",2023-01-28,"Resuelta","CS-1/23","Servicio  cafeterías-comedor en distintas facultades de la Universidad Autónoma de Madrid",,"10779930,8","4311972,32","4311972,32","55330000;","1","55330000","Servicios de cafetería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concesión de Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Restringido","No aplica","Ordinaria","Electrónica",2023-05-22 23:59:00,2023-04-10 23:59:00,"2014/23/EU","Sí","No",,"No","En el Anexo III del PCAP se adjunta la relación facilitada por el actual adjudicatario del personal a subrogar de acuerdo con el convenio colectivo.",,"2","2.facultades filosofía-formación del profesorado grande y formación profesorado pequeña",,"16000","13223,14","55330000;","1","55330000","Servicios de cafetería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Desierto",2023-05-26,"0",,,,,,,,,,,,
"12018937","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=QY4DoMoHPt5vYnTkQN0%2FZA%3D%3D",2025-05-06 16:32:40.686,"VIGENTE",2023-01-28,"Resuelta","CS-1/23","Servicio  cafeterías-comedor en distintas facultades de la Universidad Autónoma de Madrid",,"10779930,8","4311972,32","4311972,32","55330000;","1","55330000","Servicios de cafetería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concesión de Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Restringido","No aplica","Ordinaria","Electrónica",2023-05-22 23:59:00,2023-04-10 23:59:00,"2014/23/EU","Sí","No",,"No","En el Anexo III del PCAP se adjunta la relación facilitada por el actual adjudicatario del personal a subrogar de acuerdo con el convenio colectivo.",,"3","3.facultades económicas grande y pequeña",,"16000","13223,14","55330000;","1","55330000","Servicios de cafetería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-06-19,"1","20","20",,"CS-1/23 L3",2023-07-14,,"Segundo Gonzalez Varela","NIF","50802351c",TRUE,"20","20"
"16776950","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=huFRiK0Ve1jI8aL3PRS10Q%3D%3D",2025-05-01 10:19:10.5,"VIGENTE",2025-02-25,"Resuelta","A-17/25","Servicio de antiplagio destinado al apoyo de la docencia e investigación de la Universidad Autónoma de Madrid.",,"72000","24000","29040","50324100;","1","50324100","Servicios de mantenimiento de sistemas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2025-03-14 23:59:00,,"2014/24/EU","No","No",,"No","Se podrá subcontratar previa autorización del órgano de contratación",,"Sin lotes","Servicio de antiplagio destinado al apoyo de la docencia e investigación de la Universidad Autónoma de Madrid.","72000","29040","24000","50324100;","1","50324100","Servicios de mantenimiento de sistemas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2025-04-29,"2","19205","21477,6",,"A-17/25",2025-04-30,,"PLANIFICACIÓN DE ENTORNOS TECNOLÓGICOS, S.L.","NIF","B96724521",TRUE,"21477,6","25987,9"
"15762458","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ZXhX%2BllqPmgadbH3CysQuQ%3D%3D",2025-04-30 17:32:55.592,"VIGENTE",2024-10-02,"Resuelta","S-06/25","Suministro de materiales para el mantenimiento de los edificios e instalaciones de la Universidad Autónoma de Madrid.",,"581816,4","264462","319999,02","44100000;44316000;31680000;44800000;44115200;44111540;","6","44100000","Materiales de construcción y elementos afines","44316000","Ferretería","31680000","Materiales y accesorios eléctricos","44800000","Pinturas, barnices y mástiques","44115200","Materiales para fontanería y calefacción","44111540","Vidrio aislante",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-10-30 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"1","Lote 1: Material de fontanería y climatización",,"108900","90000","44115200;","1","44115200","Materiales para fontanería y calefacción",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-11-27,"2","63738","71127",,"S-06/25 Lote 1",2024-12-20,2025-01-01,"SONEPAR SPAIN, S.A.U.","NIF","A96933510",FALSE,"63738","77122,98"
"15762458","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ZXhX%2BllqPmgadbH3CysQuQ%3D%3D",2025-04-30 17:32:55.592,"VIGENTE",2024-10-02,"Resuelta","S-06/25","Suministro de materiales para el mantenimiento de los edificios e instalaciones de la Universidad Autónoma de Madrid.",,"581816,4","264462","319999,02","44100000;44316000;31680000;44800000;44115200;44111540;","6","44100000","Materiales de construcción y elementos afines","44316000","Ferretería","31680000","Materiales y accesorios eléctricos","44800000","Pinturas, barnices y mástiques","44115200","Materiales para fontanería y calefacción","44111540","Vidrio aislante",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-10-30 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"2","Lote 2: Material eléctrico",,"90750","75000","31680000;","1","31680000","Materiales y accesorios eléctricos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-12-05,"2","0","62902,5",,"S-06/25 L2",2025-01-03,,"SUMINISTROS Y MANTENIMIENTOS CAP S.L.","NIF","B86858552",TRUE,"62902,5","76112,03"
"15762458","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ZXhX%2BllqPmgadbH3CysQuQ%3D%3D",2025-04-30 17:32:55.592,"VIGENTE",2024-10-02,"Resuelta","S-06/25","Suministro de materiales para el mantenimiento de los edificios e instalaciones de la Universidad Autónoma de Madrid.",,"581816,4","264462","319999,02","44100000;44316000;31680000;44800000;44115200;44111540;","6","44100000","Materiales de construcción y elementos afines","44316000","Ferretería","31680000","Materiales y accesorios eléctricos","44800000","Pinturas, barnices y mástiques","44115200","Materiales para fontanería y calefacción","44111540","Vidrio aislante",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-10-30 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"3","Lote 3: Material de albañilería",,"42350","35000","44100000;","1","44100000","Materiales de construcción y elementos afines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-12-04,"2","0","31167,5",FALSE,"S-06/25 L3",2024-12-31,,"Suministros Rufino Navarro, S.L.U.","NIF","B80175813",TRUE,"31167,5","37712,68"
"15762458","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ZXhX%2BllqPmgadbH3CysQuQ%3D%3D",2025-04-30 17:32:55.592,"VIGENTE",2024-10-02,"Resuelta","S-06/25","Suministro de materiales para el mantenimiento de los edificios e instalaciones de la Universidad Autónoma de Madrid.",,"581816,4","264462","319999,02","44100000;44316000;31680000;44800000;44115200;44111540;","6","44100000","Materiales de construcción y elementos afines","44316000","Ferretería","31680000","Materiales y accesorios eléctricos","44800000","Pinturas, barnices y mástiques","44115200","Materiales para fontanería y calefacción","44111540","Vidrio aislante",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-10-30 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"4","Lote 4: Material de ferretería",,"60500","50000","44316000;","1","44316000","Ferretería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-12-08,"4","42135","45950",,"S-06/25 L4",2025-01-03,,"IMPORTACIONES INDUSTRIALES, S.A.","NIF","A28013548",TRUE,"42135","50983,35"
"15762458","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ZXhX%2BllqPmgadbH3CysQuQ%3D%3D",2025-04-30 17:32:55.592,"VIGENTE",2024-10-02,"Resuelta","S-06/25","Suministro de materiales para el mantenimiento de los edificios e instalaciones de la Universidad Autónoma de Madrid.",,"581816,4","264462","319999,02","44100000;44316000;31680000;44800000;44115200;44111540;","6","44100000","Materiales de construcción y elementos afines","44316000","Ferretería","31680000","Materiales y accesorios eléctricos","44800000","Pinturas, barnices y mástiques","44115200","Materiales para fontanería y calefacción","44111540","Vidrio aislante",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-10-30 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"5","Lote 5: Material de pintura.",,"7819,02","6462","44800000;","1","44800000","Pinturas, barnices y mástiques",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Desierto",2024-12-09,"3","0","5826,14",,,,,,,,,,
"15762458","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ZXhX%2BllqPmgadbH3CysQuQ%3D%3D",2025-04-30 17:32:55.592,"VIGENTE",2024-10-02,"Resuelta","S-06/25","Suministro de materiales para el mantenimiento de los edificios e instalaciones de la Universidad Autónoma de Madrid.",,"581816,4","264462","319999,02","44100000;44316000;31680000;44800000;44115200;44111540;","6","44100000","Materiales de construcción y elementos afines","44316000","Ferretería","31680000","Materiales y accesorios eléctricos","44800000","Pinturas, barnices y mástiques","44115200","Materiales para fontanería y calefacción","44111540","Vidrio aislante",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-10-30 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"6","Lote 6: Vidrio",,"9680","8000","44111540;","1","44111540","Vidrio aislante",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-11-27,"1","7422,4","7422,4",,"S-6/25 L6",2024-12-20,,"INSTALACIONES Y MANTENIMIENTOS MAGAR, SL","NIF","B80299191",TRUE,"7422,4","8981,1"
"16328782","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Ar8oIlZoE2U%2FbjW6njtWLw%3D%3D",2025-04-25 09:46:23.186,"VIGENTE",2024-12-19,"Resuelta","A-14/25","Servicios auxiliares de control, portería y control de accesos de los edificios de la UAM.",,"387145,69","170146,12","205876,8","98341120;","1","98341120","Servicios de portería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2025-02-14 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"Sin lotes","Servicios auxiliares de control, portería y control de accesos de los edificios de la UAM.","387145,69","205876,8","170146,12","98341120;","1","98341120","Servicios de portería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2025-03-25,"8","8,55","12,62",,"A-14/25",2025-04-23,,"SBC OUTSOURCING, S.L.","NIF","B85157337",FALSE,"9,45","11,43"
"16586504","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=UIoGuM1s6%2BCOUi78BmzhOQ%3D%3D",2025-04-20 12:17:09.026,"VIGENTE",2025-01-30,"Resuelta","O-3/25","Reforma del laboratorio de habilidades de la  Facultad de Medicina de la Universidad Autónoma de Madrid.",,"126196,07","126196,07","152697,25","45453100;","1","45453100","Trabajos de reacondicionamiento",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2025-02-25 23:59:00,,"2014/24/EU","No","No",,"No","La subcontratación está permitida previa autorización del Órgano de Contratación.
La empresa subcontratada cumplirá con la solvencia económica y técnica correspondiente a las unidades de obra que le sean subcontratadas
",,"Sin lotes","Reforma del laboratorio de habilidades de la  Facultad de Medicina de la Universidad Autónoma de Madrid.","126196,07","152697,25","126196,07","45453100;","1","45453100","Trabajos de reacondicionamiento",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2025-04-03,"16","94217,37","126196,05",,"O-3/25",2025-04-19,,"BLUDGER CONSTRUCCIONES Y OBRAS SLU.","NIF","B87904900",TRUE,"94217,37","114003,02"
"17094919","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=grBwuDuJX8gQyBAnWzHfCg%3D%3D",2025-04-11 11:36:50.37,"VIGENTE",2025-04-09,"Resuelta","PNSP S-2/25","Suministro e instalación de un láser de femtosegundo con tasa de repetición sincronizable a otro láser (ya existente) y con longitud de onda sintonizable.",,"73000","73000","88330","38000000;","1","38000000","Equipo de laboratorio, óptico y de precisión (excepto gafas)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Negociado sin publicidad","No aplica","Ordinaria","Electrónica",2025-04-01 23:59:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","Suministro e instalación de un láser de femtosegundo con tasa de repetición sincronizable a otro láser (ya existente) y con longitud de onda sintonizable.","73000","88330","73000","38000000;","1","38000000","Equipo de laboratorio, óptico y de precisión (excepto gafas)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2025-04-09,"1","71800","71800",,"PNSP S-2/25",2025-04-10,,"LASING, S.A.","NIF","A08480519",TRUE,"71800","86878"
"7079087","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=pocsdMzctYABPRBxZ4nJ%2Fg%3D%3D",2025-04-11 10:24:58.05,"VIGENTE",2021-02-24,"Resuelta","A-11/21","Servicio de trafico de voz ,datos y mensajería de la Universidad Autónoma de Madrid y del Centro de Biología molecular Severo Ochoa",,"1156250","925000","1119250","64200000;","1","64200000","Servicios de telecomunicaciones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2021-03-23 15:00:00,,"2014/24/EU","Sí","No",,,,,"1","Servicios de tráfico de voz, de datos en movilidad, y de mensajería móvil para la Universidad Autónoma de Madrid,",,"1064800","880000","64200000;","1","64200000","Servicios de telecomunicaciones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2021-05-05,"3",,,,"A-11/21 Lote 1",2021-06-04,,"ORANGE ESPAGNE, S.A.U.","NIF","A82009812",FALSE,"672419","813626,99"
